Time (s),PPG Value
11.500657,-0.3027
11.510608,0.1047
11.520689,0.3207
11.531476,0.3855
11.542284,0.3674
11.553989,0.3272
11.564092,0.2481
11.5742,0.1152
11.584913,-0.07
11.596372,-0.3212
11.606301,-0.4175
11.616201,-0.6811
11.626112,-0.8656
11.636705,-0.8416
11.646613,-0.7154
11.656517,-0.6114
11.666408,-0.5628
11.676321,-0.3854
11.686941,-0.2844
11.696837,-0.309
11.706732,-0.2904
11.716621,-0.3969
11.726532,-0.1397
11.737293,0.2485
11.747408,0.3679
11.75754,0.3629
11.767637,0.2514
11.777745,0.1533
11.78854,0.131
11.80024,0.1335
11.810337,0.1215
11.820372,-0.1688
11.830281,-0.4697
11.840888,-0.6531
11.852344,-0.8063
11.862244,-0.7925
11.872137,-0.6804
11.882024,-0.4737
11.892608,-0.4968
11.902521,-0.5021
11.912428,-0.3227
11.922345,-0.2137
11.932249,-0.3504
11.94284,-0.3437
11.952756,-0.0526
11.962868,0.2373
11.97298,0.3314
11.983077,0.3757
11.994565,0.2999
12.006229,-0.0818
12.017704,-0.2147
12.027612,-0.1991
12.037545,-0.2103
12.048152,-0.27
12.058053,-0.4045
12.067929,-0.5241
12.077824,-0.5326
12.087713,-0.4682
12.098293,-0.4363
12.108201,-0.3082
12.118104,-0.2652
12.128008,-0.2073
12.137925,-0.1333
12.148549,-0.0798
12.158465,-0.0664
12.168389,-0.0887
12.178313,-0.0664
12.188237,-0.0406
12.198848,-0.1101
12.208765,-0.0356
12.218885,0.151
12.228973,0.2167
12.239116,0.1588
12.249864,-0.0288
12.261341,-0.292
12.271285,-0.3741
12.281236,-0.3294
12.291172,-0.3134
12.301804,-0.3993
12.311713,-0.461
12.321644,-0.4549
12.331568,-0.4027
12.341485,-0.3391
12.352121,-0.313
12.362065,-0.2292
12.372004,-0.164
12.38194,-0.1424
12.391873,-0.1333
12.402517,-0.069
12.412549,0.047
12.42268,0.0578
12.432816,0.0248
12.444553,0.021
12.455232,-0.0248
12.465181,-0.0407
12.475112,-0.1277
12.485056,-0.3045
12.494956,-0.6541
12.505564,-0.7706
12.517017,-0.7168
12.526928,-0.581
12.536805,-0.4894
12.546692,-0.4094
12.557265,-0.4348
12.567185,-0.5015
12.577093,-0.5321
12.586993,-0.421
12.5969,-0.2827
12.607497,-0.2651
12.617408,-0.1432
12.627432,0.0803
12.63752,0.2755
12.647816,0.2772
12.6586,0.1806
12.668677,0.141
12.680373,0.2401
12.690444,0.2022
12.700512,0.0776
12.71116,-0.1086
12.721073,-0.4075
12.73098,-0.8187
12.740864,-1.0
12.750728,-0.9353
12.761317,-0.6711
12.771228,-0.5094
12.781132,-0.4171
12.791052,-0.3529
12.800949,-0.3869
12.811529,-0.3256
12.821449,-0.1411
12.831537,0.1995
12.841696,0.2602
12.851793,0.2453
12.862581,0.2286
12.874288,0.1894
12.884376,0.2338
12.894473,0.2053
12.904568,0.0853
12.916772,-0.2038
12.926685,-0.3506
12.936596,-0.5217
12.946516,-0.5738
12.956437,-0.5906
12.967053,-0.5494
12.976937,-0.6198
12.986817,-0.5775
12.996708,-0.4679
13.006596,-0.3527
13.017185,-0.251
13.027089,-0.2935
13.036993,-0.2206
13.04702,0.0792
13.057088,0.2146
13.068044,0.183
13.07972,0.132
13.089784,0.1178
13.099892,0.0437
13.10994,-0.0082
13.120549,-0.131
13.132028,-0.2893
13.141924,-0.4136
13.151852,-0.5894
13.161788,-0.6465
13.171709,-0.8245
13.181612,-0.9685
13.19152,-0.8324
13.20142,-0.6126
13.211313,-0.5279
13.221253,-0.5642
13.231181,-0.3576
13.241108,-0.2013
13.251036,-0.0203
13.261116,0.2114
13.271245,0.3338
13.281389,0.3478
13.291473,0.3388
13.301581,0.3273
13.31168,0.292
13.321797,0.2353
13.3319,0.1802
13.341957,-0.0099
13.351877,-0.2811
13.361804,-0.5203
13.371736,-0.563
13.381665,-0.6633
13.391609,-0.7522
13.401516,-0.9139
13.411429,-0.9888
13.42136,-0.7807
13.429717,-0.5517
13.439661,-0.2658
13.449604,-0.1601
13.459521,-0.2455
13.469436,-0.3788
13.479396,-0.0757
13.489521,0.2343
13.499621,0.3809
13.509713,0.4343
13.519989,0.4047
13.530084,0.3016
13.540177,0.1498
13.55022,-0.1123
13.560145,-0.2593
13.570056,-0.2483
13.580008,-0.2373
13.58992,-0.4756
13.599832,-0.7961
13.609737,-0.824
13.619621,-0.7835
13.628017,-0.7411
13.637936,-0.6123
13.647845,-0.5262
13.657765,-0.4243
13.667693,-0.1108
13.677764,0.1515
13.687929,0.113
13.697896,-0.0671
13.707933,0.1081
13.71808,0.193
13.728213,0.1359
13.738316,0.1877
13.748416,0.2966
13.758528,0.2779
13.768645,0.1327
13.778709,-0.068
13.788637,-0.3096
13.798541,-0.4011
13.808441,-0.4893
13.818336,-0.6258
13.828276,-0.6528
13.838189,-0.4626
13.848076,-0.3894
13.85642,-0.3226
13.866325,-0.2199
13.876229,-0.2439
13.886173,-0.3145
13.896097,-0.363
13.906012,-0.3369
13.915932,-0.0444
13.926045,0.1901
13.936828,0.2336
13.946905,0.209
13.95696,0.1719
13.967048,0.1806
13.977116,0.1514
13.987249,0.1201
13.997308,-0.0398
14.007212,-0.4016
14.017105,-0.6451
14.027021,-0.6571
14.036952,-0.5231
14.04688,-0.4198
14.056804,-0.3654
14.066673,-0.4411
14.076568,-0.4654
14.086501,-0.35
14.094841,-0.2395
14.104792,-0.1717
14.114696,-0.3419
14.124629,-0.0481
14.134757,0.284
14.144888,0.2901
14.15498,0.3012
14.165068,0.2968
14.175165,0.2382
14.185293,0.0914
14.195328,-0.0807
14.205252,-0.2501
14.215165,-0.2999
14.225089,-0.395
14.235013,-0.4505
14.244929,-0.5746
14.254864,-0.7316
14.264777,-0.8186
14.274677,-0.696
14.28302,-0.5353
14.292952,-0.3479
14.302896,-0.1965
14.312816,-0.2465
14.322716,-0.3515
14.33264,-0.4587
14.342597,-0.4131
14.352557,-0.033
14.362656,0.2925
14.373464,0.3091
14.383548,0.2614
14.393672,0.2061
14.403773,0.1231
14.413872,0.0466
14.423969,0.1251
14.434117,0.0686
14.444116,-0.2079
14.454036,-0.4775
14.46394,-0.726
14.473849,-0.925
14.483753,-0.8724
14.49368,-0.6875
14.503601,-0.5972
14.513521,-0.4646
14.523452,-0.3254
14.533372,-0.3114
14.543356,-0.2649
14.55328,-0.1493
14.561653,-0.078
14.571628,0.0272
14.581712,0.2021
14.59184,0.2916
14.601992,0.2043
14.612089,0.0361
14.622069,-0.0144
14.632148,0.0233
14.642292,0.052
14.652388,0.0147
14.662377,-0.0477
14.672301,-0.3029
14.682212,-0.6752
14.692189,-0.9638
14.702133,-0.9858
14.71204,-0.9264
14.721924,-0.886
14.731828,-0.8932
14.741772,-0.7312
14.751708,-0.6081
14.761636,-0.4237
14.771564,-0.1916
14.779929,-0.123
14.78986,-0.1605
14.799952,0.2697
14.810041,0.4781
14.820849,0.488
14.830897,0.4097
14.840952,0.4302
14.851053,0.3651
14.861168,0.1749
14.87128,0.0352
14.881204,-0.1688
14.89112,-0.3625
14.901061,-0.6357
14.910968,-0.7335
14.920892,-0.8602
14.930785,-0.8713
14.940692,-0.9286
14.950633,-0.8684
14.960533,-0.5921
14.970453,-0.3454
14.980373,-0.2097
14.990284,-0.2029
15.000225,-0.2246
15.010149,-0.2586
15.02006,-0.2565
15.028465,0.0646
15.038553,0.2816
15.048637,0.357
15.058796,0.3887
15.068897,0.3156
15.079016,0.1764
15.08912,0.0848
15.099221,0.023
15.109272,-0.0559
15.119193,-0.3214
15.129129,-0.8153
15.139081,-0.9842
15.148981,-1.0
15.158892,-1.0
15.168792,-1.0
15.178676,-0.982
15.188592,-0.9312
15.198525,-0.865
15.208464,-0.6765
15.219944,-0.2298
15.229865,-0.1945
15.239785,-0.4348
15.249696,-0.7496
15.25964,-0.3707
15.269701,0.3168
15.280505,0.442
15.290564,0.412
15.300672,0.4777
15.31078,0.5427
15.320877,0.5301
15.330981,0.4025
15.341076,0.319
15.351133,-0.058
15.361072,-0.3809
15.370985,-0.5325
15.380916,-0.5672
15.390825,-0.5457
15.40072,-0.5899
15.410636,-0.5491
15.420536,-0.5894
15.430424,-0.4943
15.44034,-0.2632
15.450257,-0.1088
15.460201,-0.0622
15.470125,-0.0805
15.480089,0.0287
15.490164,0.1479
15.500281,0.1646
15.510409,0.183
15.520488,0.1831
15.530589,0.0919
15.54062,-0.0827
15.550533,-0.2702
15.560484,-0.4682
15.570388,-0.4371
15.580296,-0.3569
15.590196,-0.3336
15.600125,-0.296
15.610053,-0.4197
15.619964,-0.5247
15.628316,-0.4725
15.638229,-0.373
15.648148,-0.3818
15.658084,-0.2822
15.667981,-0.2337
15.677908,-0.2879
15.687832,-0.0022
15.697929,0.2616
15.708741,0.2867
15.718832,0.2167
15.728933,0.1478
15.739036,0.0491
15.749009,-0.108
15.758936,-0.076
15.768864,-0.1194
15.778784,-0.3495
15.788717,-0.8829
15.798641,-1.0
15.808572,-1.0
15.818469,-1.0
15.828365,-1.0
15.83824,-0.9039
15.846576,-0.6926
15.856496,-0.4975
15.866436,-0.4015
15.876344,-0.3804
15.886244,-0.5026
15.896148,-0.6651
15.906072,-0.515
15.914501,0.0407
15.924596,0.4293
15.934684,0.5013
15.944808,0.4968
15.954893,0.4858
15.965032,0.4503
15.975149,0.2746
15.985277,0.1776
15.995372,-0.078
16.005292,-0.3485
16.015203,-0.4822
16.025123,-0.6231
16.035032,-0.8594
16.044919,-0.9905
16.054824,-0.8858
16.064756,-0.7799
16.074647,-0.7219
16.084571,-0.5364
16.094484,-0.4141
16.104391,-0.3113
16.114351,-0.2924
16.122728,-0.3414
16.132667,-0.2342
16.142751,0.2164
16.152856,0.333
16.163688,0.3193
16.173807,0.2598
16.1839,0.2989
16.193964,0.3564
16.204063,0.3017
16.214172,0.1399
16.224143,-0.2853
16.234064,-0.5795
16.243995,-0.5425
16.253908,-0.4762
16.263811,-0.5446
16.273759,-0.5672
16.283664,-0.5191
16.293563,-0.5297
16.303468,-0.4276
16.31336,-0.2568
16.323295,-0.2005
16.333208,-0.2096
16.343103,-0.2986
16.353008,-0.1915
16.363023,0.1525
16.373155,0.3086
16.383308,0.2964
16.393407,0.1608
16.403448,-0.0272
16.413383,-0.0146
16.42354,0.0875
16.4337,0.0562
16.44362,-0.2711
16.453527,-0.5486
16.463455,-0.6363
16.473451,-0.6324
16.483379,-0.5509
16.493288,-0.6129
16.501663,-0.6103
16.511583,-0.6485
16.521539,-0.5639
16.531463,-0.3339
16.541372,-0.3708
16.551288,-0.3776
16.561195,-0.3572
16.571111,-0.4283
16.579523,-0.1192
16.589656,0.2867
16.600452,0.3589
16.610548,0.2931
16.620635,0.2079
16.63076,0.1694
16.640855,0.2163
16.650939,0.2618
16.661031,0.1324
16.671012,-0.2239
16.68098,-0.526
16.690868,-0.7154
16.700767,-0.668
16.710651,-0.6096
16.720563,-0.4406
16.730499,-0.3251
16.740436,-0.3048
16.750339,-0.3014
16.760248,-0.2531
16.770172,-0.1902
16.780115,-0.2393
16.790023,-0.2481
16.799932,-0.0868
16.809995,0.1417
16.820127,0.1968
16.830244,0.0761
16.840307,-0.0114
16.850212,-0.0586
16.860179,0.0277
16.870256,0.0464
16.880247,-0.0515
16.890184,-0.1076
16.900079,-0.3483
16.90998,-0.8505
16.918308,-0.9844
16.928199,-0.9153
16.938112,-0.6558
16.947996,-0.4498
16.957887,-0.3707
16.967779,-0.3267
16.977676,-0.4243
16.986055,-0.4608
16.995964,-0.3906
17.005887,-0.2163
17.015848,0.0169
17.025939,0.1816
17.03606,0.2624
17.046852,0.1708
17.056943,0.0726
17.066995,0.2511
17.077068,0.3786
17.087228,0.2835
17.09732,0.1558
17.107379,-0.049
17.117296,-0.3991
17.127208,-0.4024
17.137144,-0.5456
17.147071,-0.8691
17.156963,-1.0
17.16686,-0.7345
17.17678,-0.2884
17.186735,-0.0929
17.19668,-0.2081
17.206596,-0.3498
17.216495,-0.5936
17.2264,-1.0
17.236307,-1.0
17.246208,-0.2646
17.254732,0.3947
17.264816,0.6412
17.274959,0.6634
17.285055,0.5264
17.2952,0.16
17.305299,0.2078
17.315391,0.1872
17.325408,-0.2311
17.335336,-0.8247
17.345308,-0.8284
17.355228,-0.6604
17.365119,-0.7518
17.375015,-0.8485
17.384908,-1.0
17.394819,-0.9778
17.40472,-0.3447
17.414707,0.0896
17.424991,0.0624
17.434968,-0.0582
17.444896,-0.2521
17.454792,-0.455
17.464696,-0.5348
17.474628,-0.0306
17.483127,0.2198
17.493263,0.4008
17.503347,0.5409
17.513408,0.625
17.523544,0.6052
17.533651,0.4619
17.543764,-0.0129
17.553688,-0.3093
17.563608,-0.3084
17.573524,-0.3365
17.583459,-0.4586
17.593399,-0.5288
17.603319,-0.5292
17.613227,-0.444
17.623151,-0.3446
17.633079,-0.2545
17.643007,-0.2156
17.652959,-0.2818
17.662879,-0.2598
17.671247,-0.2586
17.681179,-0.2249
17.691112,-0.1846
17.701095,-0.0492
17.711132,0.0027
17.721052,-0.0215
17.731111,0.0693
17.741411,0.1019
17.751539,0.0824
17.761684,0.0911
17.771707,-0.0656
17.781631,-0.2461
17.791536,-0.2792
17.801479,-0.2996
17.811372,-0.356
17.821275,-0.4068
17.831176,-0.5133
17.841091,-0.5752
17.849479,-0.5687
17.85938,-0.4991
17.869283,-0.3495
17.879211,-0.2718
17.889112,-0.2784
17.899023,-0.2218
17.908952,-0.3372
17.918848,-0.4394
17.927207,-0.2855
17.937219,0.0869
17.947303,0.2705
17.957479,0.2802
17.96758,0.129
17.977535,-0.1044
17.987483,-0.1535
17.997415,-0.2067
18.007371,-0.4517
18.017311,-0.6363
18.027227,-0.763
18.037124,-0.9315
18.047035,-0.7891
18.056972,-0.709
18.066883,-0.6682
18.075244,-0.4919
18.085159,-0.2876
18.095083,-0.2136
18.105031,-0.1746
18.114952,-0.2087
18.124872,-0.2028
18.134891,0.0774
18.145175,0.0165
18.15522,0.0836
18.165307,0.3471
18.175428,0.3889
18.185512,0.2847
18.195611,0.2975
18.205724,0.478
18.215812,0.4418
18.225915,0.1718
18.235931,-0.1259
18.245859,-0.4651
18.2558,-0.4638
18.265716,-0.3342
18.275655,-0.2898
18.28556,-0.4603
18.295452,-0.615
18.305376,-0.6338
18.315275,-0.6405
18.323619,-0.5754
18.333539,-0.4257
18.343463,-0.2374
18.353399,-0.1707
18.363344,-0.1331
18.373292,-0.1201
18.383239,-0.0198
18.393375,0.0208
18.403484,0.0334
18.413608,0.0458
18.423711,0.0907
18.433799,0.1421
18.444055,-0.0333
18.453975,-0.1895
18.463935,-0.1637
18.473871,-0.0931
18.483795,-0.0751
18.493715,-0.2984
18.503648,-1.0
18.512016,-1.0
18.521903,-1.0
18.531791,-1.0
18.541675,-0.9122
18.55158,-0.3248
18.561511,-0.4489
18.571435,-0.8276
18.581335,-1.0
18.589683,-0.8371
18.599723,0.294
18.609836,0.6516
18.619976,0.6678
18.630088,0.5706
18.640184,0.3525
18.650196,-0.1225
18.660175,-0.0931
18.670248,0.125
18.680387,0.1468
18.690416,-0.0872
18.700332,-0.3578
18.710256,-0.6337
18.720188,-0.9635
18.730083,-0.9199
18.739976,-0.761
18.749876,-0.7831
18.759799,-0.604
18.769699,-0.5759
18.779611,-0.5548
18.787967,-0.5671
18.797895,-0.4425
18.807792,-0.339
18.817739,-0.0876
18.827796,0.2282
18.837907,0.4036
18.847995,0.467
18.858272,0.4042
18.868379,0.2621
18.878484,0.2562
18.88858,0.1115
18.898635,-0.0331
18.908548,-0.2994
18.918476,-0.6148
18.928396,-0.7483
18.938299,-0.5651
18.948204,-0.5289
18.958087,-0.7622
18.967992,-0.8996
18.977884,-0.9301
18.986219,-0.8322
18.996112,-0.65
19.006004,-0.3869
19.015911,-0.3418
19.025815,-0.3693
19.035724,-0.2569
19.045644,-0.2398
19.054008,-0.1093
19.064067,0.2943
19.074239,0.3802
19.084335,0.3192
19.09444,0.2961
19.104515,0.3053
19.114624,0.2972
19.124767,0.3018
19.134855,0.2527
19.144924,-0.007
19.154819,-0.378
19.16472,-0.5441
19.17468,-0.6388
19.184576,-0.6339
19.194499,-0.4707
19.204387,-0.4261
19.214284,-0.3919
19.224227,-0.2967
19.234144,-0.2563
19.24406,-0.2616
19.253959,-0.3482
19.262304,-0.4505
19.272239,-0.2983
19.282304,0.086
19.292371,0.1954
19.302663,0.152
19.31274,0.1505
19.322843,0.1944
19.332939,0.1903
19.343032,0.1512
19.353099,-0.0031
19.363012,-0.2996
19.372955,-0.4286
19.382879,-0.522
19.392812,-0.5333
19.40274,-0.5906
19.412639,-0.6317
19.422592,-0.5619
19.432512,-0.3996
19.442447,-0.2907
19.452388,-0.2327
19.46232,-0.2095
19.472232,-0.1803
19.48064,-0.244
19.490547,-0.2779
19.500524,0.0401
19.51058,0.2031
19.520711,0.2057
19.530839,0.2178
19.540952,0.1862
19.551052,0.2281
19.561151,0.1771
19.571268,0.0603
19.581356,-0.0166
19.591299,-0.2376
19.601211,-0.4862
19.611112,-0.6948
19.621047,-0.7239
19.630983,-0.7088
19.640863,-0.7251
19.65076,-0.6472
19.660655,-0.6372
19.67056,-0.5308
19.678899,-0.4572
19.688831,-0.4301
19.698736,-0.344
19.708667,-0.2532
19.718587,-0.0702
19.728595,0.0766
19.738744,0.169
19.748819,0.2835
19.75892,0.3573
19.769203,0.3281
19.779291,0.2467
19.789411,0.1162
19.799524,0.0035
19.809419,-0.1933
19.819339,-0.5576
19.829248,-0.9729
19.839199,-0.9182
19.849096,-0.7388
19.858991,-0.6614
19.868907,-0.4828
19.878784,-0.4328
19.887163,-0.3846
19.897079,-0.3183
19.906988,-0.3299
19.916904,-0.2559
19.926816,-0.2087
19.936767,-0.0769
19.946887,0.244
19.956979,0.3179
19.967128,0.2713
19.977235,0.2274
19.987356,0.2251
19.997463,0.2247
20.007568,0.2272
20.01766,0.2089
20.027744,0.0071
20.037664,-0.3391
20.047571,-0.5009
20.057476,-0.6587
20.067403,-0.6156
20.077323,-0.5066
20.087268,-0.4548
20.097171,-0.3811
20.10552,-0.3894
20.115415,-0.4177
20.125352,-0.2876
20.13528,-0.2086
20.145227,-0.2043
20.155155,-0.0933
20.165187,0.0401
20.175275,0.0878
20.18556,0.0584
20.195659,0.0148
20.205608,0.0037
20.215671,0.0813
20.225816,0.0952
20.235872,-0.0113
20.24584,-0.2017
20.255731,-0.4171
20.265672,-0.5424
20.275592,-0.6665
20.285503,-0.6254
20.295431,-0.6183
20.303804,-0.6615
20.313703,-0.6016
20.323627,-0.398
20.333543,-0.3092
20.343503,-0.3115
20.353424,-0.248
20.36334,-0.2401
20.373271,-0.0614
20.383396,0.2104
20.393564,0.2734
20.40368,0.0968
20.413759,0.1207
20.423835,0.217
20.433971,0.1843
20.444087,0.1791
20.454212,0.0496
20.464128,-0.2692
20.474039,-0.485
20.483928,-0.517
20.493848,-0.5013
20.503755,-0.459
20.512107,-0.4425
20.522016,-0.4453
20.531923,-0.3514
20.541852,-0.0711
20.551963,0.0978
20.562044,0.1545
20.572324,0.1206
20.582395,0.3508
20.592483,0.5034
20.602592,0.5669
20.612667,0.5657
20.622768,0.5071
20.632883,0.3747
20.642995,0.0301
20.652923,-0.3229
20.662843,-0.5201
20.672779,-0.8489
20.682699,-1.0
20.692739,-0.8671
20.702859,-0.6377
20.712968,-0.4871
20.723083,-0.3884
20.733188,-0.3236
20.743339,-0.2811
20.753515,-0.2532
20.763643,-0.2349
20.773788,-0.2229
20.783903,-0.215
20.794004,-0.2099
20.804187,0.2182
20.814304,0.1219
20.824436,0.0254
20.834476,-0.055
20.844392,-0.2978
20.854347,-0.5737
20.864295,-0.6428
20.874227,-0.5772
20.884159,-0.6577
20.894067,-0.5986
20.904003,-0.4899
20.913911,-0.3759
20.923871,-0.2542
20.933828,-0.1684
20.943775,-0.1173
20.953763,-0.1192
20.96372,-0.112
20.973663,-0.1092
20.983604,-0.0599
20.993679,0.0632
21.003835,0.0472
21.013931,0.1596
21.02404,0.2509
21.034172,0.2154
21.044319,0.1251
21.054403,-0.119
21.064327,-0.3722
21.074268,-0.5676
21.084199,-0.3834
21.094156,-0.276
21.104251,-0.2498
21.114336,-0.2327
21.124431,-0.2215
21.13454,-0.2141
21.144596,-0.2092
21.154663,-0.2061
21.16472,-0.204
21.174751,-0.2026
21.184787,-0.2017
21.19482,-0.2011
21.204872,-0.2007
21.214899,-0.2005
21.224939,-0.2003
21.234972,-0.2002
21.245019,-0.2001
21.255096,-0.2001
21.265127,-0.2001
21.275175,-0.2
21.285232,-0.2
21.29528,-0.2
21.30536,-0.2
21.315423,-0.2
21.325515,-0.2
21.335599,-0.2
21.345672,-0.2
21.355783,-0.2
21.365875,-0.2
21.375955,-0.2
21.386056,-0.2
21.396152,-0.2
21.406288,-0.2
21.416303,-0.3161
21.426244,-0.327
21.436151,-0.3626
21.446063,-0.3753
21.455991,-0.3676
21.465887,-0.3414
21.475803,-0.2782
21.485727,-0.2096
21.495664,-0.1612
21.505659,-0.1087
21.515628,-0.0935
21.525579,-0.1073
21.535535,-0.0911
21.545467,-0.0667
21.555431,-0.0412
21.565347,-0.0678
21.573724,-0.1208
21.583667,-0.1839
21.593595,-0.2394
21.60354,-0.3884
21.613452,-0.3672
21.623388,-0.3311
21.633348,-0.3307
21.643268,-0.3713
21.653203,-0.4077
21.663152,-0.3908
21.671524,-0.3366
21.681484,-0.2292
21.691427,-0.1816
21.7014,-0.1742
21.711376,-0.1754
21.721351,-0.184
21.731307,-0.1974
21.741231,-0.2776
21.751148,-0.8901
21.761064,-1.0
21.769392,-0.9874
21.7793,-0.4257
21.789268,0.0743
21.7994,0.1757
21.80944,-0.0539
21.819343,-0.4224
21.829271,-0.9369
21.839212,-1.0
21.849111,-1.0
21.859003,-0.9346
21.868932,-0.857
21.877292,-0.72
21.887203,-0.3009
21.897172,0.0136
21.907287,0.0549
21.917331,-0.0843
21.927244,-0.3325
21.937175,-0.819
21.947076,-1.0
21.956968,-1.0
21.966892,-0.3799
21.976795,-0.0477
21.985143,-0.1034
21.995164,0.3206
22.005243,0.5952
22.015384,0.5952
22.025463,0.5328
22.03556,0.2079
22.045495,-0.4824
22.055372,-0.6926
22.06528,-0.6116
22.075172,-0.4706
22.085063,-0.3625
22.094947,-0.2807
22.104831,-0.364
22.113168,-0.365
22.123115,-0.2636
22.133047,-0.2557
22.142955,-0.253
22.152864,-0.2613
22.162776,-0.2013
22.172832,0.1069
22.182943,0.2238
22.193019,0.2751
22.2038,0.2442
22.213855,0.0947
22.22384,-0.1532
22.233768,-0.2335
22.243679,-0.4085
22.253547,-0.6197
22.263448,-0.6736
22.273355,-0.6271
22.283248,-0.4982
22.293148,-0.2909
22.303071,-0.1455
22.311416,-0.1353
22.32138,-0.0583
22.331296,-0.1442
22.341192,-0.3522
22.3511,-0.4408
22.361076,0.1987
22.371187,0.4016
22.381267,0.5287
22.391403,0.4531
22.4015,0.3532
22.411571,0.3018
22.421703,0.0728
22.431652,-0.2561
22.441568,-0.3719
22.451503,-0.8715
22.461383,-0.967
22.471311,-0.763
22.481227,-0.5948
22.489576,-0.5487
22.499467,-0.4603
22.509359,-0.3267
22.519271,-0.1883
22.529199,-0.0161
22.539295,0.0996
22.549571,0.052
22.55964,0.0684
22.569759,0.0908
22.579887,0.1282
22.589975,0.2362
22.600063,0.2625
22.610132,0.1833
22.620204,-0.0396
22.630128,-0.1695
22.640043,-0.4956
22.649936,-0.6597
22.659835,-0.637
22.669719,-0.6768
22.679639,-0.6646
22.689516,-0.6158
22.697856,-0.5647
22.707731,-0.4815
22.717628,-0.1821
22.727668,0.0449
22.737768,0.0433
22.747852,0.0799
22.757928,-0.0019
22.767883,0.0044
22.777988,0.0921
22.78804,0.1704
22.798095,0.1903
22.808168,0.2311
22.818307,0.0308
22.82822,-0.2005
22.838127,-0.149
22.848047,-0.2087
22.857923,-0.353
22.86782,-0.6982
22.877712,-0.9437
22.886083,-0.9638
22.895975,-0.7121
22.905887,-0.3891
22.915771,-0.1436
22.925691,-0.1254
22.935628,-0.2415
22.945543,-0.3742
22.953935,0.0471
22.964027,0.5235
22.974103,0.6313
22.984388,0.648
22.994455,0.5681
23.004535,0.4939
23.014627,0.1127
23.024587,0.0107
23.034675,0.1708
23.044759,-0.043
23.054651,-0.6332
23.064556,-1.0
23.074451,-1.0
23.084356,-1.0
23.094224,-1.0
23.104091,-1.0
23.113979,-0.9254
23.123895,-0.3293
23.133815,-0.2202
23.142192,-0.1299
23.15212,-0.2562
23.162092,0.0841
23.172172,0.4532
23.182247,0.5433
23.192399,0.5492
23.202503,0.5557
23.212591,0.3041
23.222667,-0.0917
23.23258,-0.1574
23.242532,-0.12
23.252464,-0.0701
23.262519,0.0619
23.272575,-0.0587
23.282468,-0.685
23.292367,-1.0
23.302228,-1.0
23.312112,-1.0
23.321992,-1.0
23.330316,-0.9708
23.340236,-0.7831
23.35012,-1.0
23.360004,-0.5737
23.369991,0.1822
23.380067,0.2643
23.390136,0.3606
23.400419,0.3541
23.410516,0.3447
23.420608,0.2888
23.430679,0.2308
23.440755,0.2644
23.450872,0.2648
23.460952,0.2526
23.47104,0.1309
23.481103,0.0647
23.491092,-0.1555
23.50102,-0.4364
23.510919,-0.7217
23.520816,-0.9277
23.530708,-1.0
23.540563,-0.9224
23.550476,-0.7532
23.560375,-0.5719
23.568723,-0.6834
23.578615,-0.5128
23.588535,-0.0156
23.598707,0.0874
23.608791,0.0919
23.618896,0.1063
23.62898,0.1023
23.639076,0.1826
23.649204,0.1276
23.659303,0.1664
23.669399,0.187
23.679492,0.1532
23.689607,0.1432
23.699636,-0.0763
23.709556,-0.1044
23.719579,0.0545
23.7296,-0.0985
23.739507,-0.5111
23.749431,-1.0
23.759315,-1.0
23.769195,-1.0
23.779067,-1.0
23.788955,-0.8731
23.798891,-0.5538
23.808792,-0.4984
23.817148,-0.5893
23.827068,-0.1855
23.837144,0.0621
23.847223,0.1148
23.857332,0.2574
23.867439,0.3916
23.877759,0.3874
23.887851,0.3737
23.897956,0.282
23.908084,0.2606
23.918172,0.2836
23.928272,0.2063
23.938371,0.0443
23.948467,0.0479
23.9584,-0.3572
23.968307,-1.0
23.978176,-1.0
23.988059,-1.0
23.997936,-0.6417
24.007879,-0.6983
24.017772,-0.8611
24.027679,-0.5592
24.037643,0.0422
24.0477,-0.0915
24.057723,0.1405
24.067855,0.1944
24.077959,0.2269
24.08806,0.4175
24.098127,0.4074
24.108236,0.3413
24.118343,0.2557
24.128463,0.1853
24.138488,-0.262
24.148408,-0.3638
24.158355,-0.2413
24.16838,0.1403
24.17864,0.3017
24.188652,-0.3073
24.198543,-0.7983
24.208463,-0.9253
24.218351,-1.0
24.228231,-0.8877
24.23814,-0.4297
24.248056,-0.2326
24.256452,-0.073
24.266519,0.0929
24.276676,0.0239
24.286596,-0.173
24.296499,-0.2521
24.306451,-0.0074
24.316576,0.0738
24.326684,0.2374
24.336828,0.3061
24.346939,0.1629
24.357004,-0.1212
24.366943,-0.2109
24.376871,-0.1502
24.386827,-0.0268
24.39686,0.0066
24.406784,-0.1979
24.416696,-0.7801
24.426584,-1.0
24.436464,-1.0
24.446348,-0.9292
24.4563,-0.4868
24.464639,-0.4653
24.47454,-0.5286
24.484447,-0.6272
24.494348,-0.8252
24.504268,-0.5838
24.514211,-0.2449
24.524196,0.1236
24.534292,0.522
24.544555,0.5919
24.554643,0.5787
24.564756,0.5555
24.57484,0.4134
24.584932,0.1935
24.5949,-0.4284
24.604784,-0.5013
24.614711,-0.3634
24.624635,-0.2799
24.634563,-0.2966
24.642908,-0.3594
24.652776,-0.578
24.662696,-0.6606
24.672595,-0.5584
24.682487,-0.4016
24.692403,-0.2067
24.702308,-0.2126
